,raw_snr,raw_mag,trans_snr,trans_mag,delta_snr
0,30.5517741158355,151.031516294842,59.7765016726717,260.109726024721,29.2247275568361
1,23.8846677442923,109.961607095668,61.7132793537714,270.136412277877,37.8286116094791
2,28.2544910044863,131.901991756992,65.3060536927593,390.15983617499,37.051562688273
3,22.1498303933575,98.579998618327,59.5601386053664,245.64396698164,37.4103082120089
4,15.1311641027895,70.1773797901675,61.3449177752439,298.971308431134,46.2137536724544
5,19.4046702026087,89.3501103788476,64.5376045404859,375.578291597555,45.1329343378772
6,12.2139951268961,61.4445220690346,61.2204393173219,322.605355016003,49.0064441904258
7,20.025059289438,88.5812750811803,62.410478789239,295.02936788579,42.3854194998011
8,21.9087582820174,105.03802941354,57.6590532308805,230.90525662126,35.750294948863
9,27.9330229440438,133.692377567754,55.6590810255023,224.328329093646,27.7260580814585
10,15.4476771844109,70.6326986390338,61.8802476035749,242.92488858152,46.4325704191641
11,15.5745597286212,71.7733262817542,61.4624488326442,290.119411613988,45.8878891040231
12,13.9794264395175,68.9286929777819,62.3234668144974,284.633136643876,48.3440403749799
13,22.6281994602585,99.9808195979493,60.7354320373428,261.566123248189,38.1072325770844
14,19.2079462689005,86.7148847169909,64.3603896672108,311.314329903538,45.1524433983103
15,22.8291383660644,102.644693868169,59.6638632315842,307.863602009744,36.8347248655198
16,24.3023449794593,113.609951784875,59.9924720923148,287.614833609335,35.6901271128555
17,21.0500189489646,100.303007571651,59.9363688026439,289.361399989411,38.8863498536793
18,10.896352374191,57.2132296865507,56.0840692931303,201.958477938806,45.1877169189393
19,16.0228742924618,74.7099466796288,60.6426371102276,300.825574872444,44.6197628177658
,20.1697985624307,94.3135029935369,60.8134471744207,284.582481425773,40.6436486119899
